user_id,liked_product_ids
AHPRRPSXCDLV2OKSGU7N2HBVAQFA,"['B0711X6J9G', 'B01I729DNW', 'B07JGVHLB9', 'B09Q3X5YWR', 'B00ADR2LV6']"
AHPUNNPYLLQZSV56MUEOGSHANASQ,"['B001PVYW48', 'B016J46RTI', 'B001E5E0SI', 'B07HR5QSN2']"
AHPWSSV6URORPISIQLZN7UHXL7MQ,"['B01IE42XY4', 'B018F4H5DM', 'B00ADR2LV6', 'B00ADR2LV6', 'B00ADR2LV6', 'B01IE4300U']"
AHQBMR4BHOVTHOV4QI6W63SDA7ZA,"['BT00CTOUNS', 'B003EAFQ7A', 'B001DHLHMY', 'B001QOGNJG', 'B08TR3J5RD']"
AHQCDLBRDLHGGFYAJZIR265BIFTQ,"['B072JL5W21', 'B08LP1CTR2']"
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,"['B00GDHVMR4', 'B00KY9QN76', 'B00PG24GN4', 'B00P3DU2M0', 'B00BXLVETG', 'B00BXLSI3G', 'B00BXLSYEY', 'B00GOLGUVC', 'B00BXQIGA6', 'B00BXLW2AQ', 'B00FGEHS00', 'B00BXLTKRE', 'B00BXLVUZO', 'B00BXLTPEC', 'B00BXLVW7U', 'B00GOLHBU6', 'B00F2RZMEA', 'B00CXZPEPG', 'B00BXLTG8C', 'B00GOLH06Q', 'B00BXLV55Y', 'B00BXLVDRE', 'B00BXLU92E', 'B00BXLTUBA', 'B00BXLW5QC', 'B0078EPSKS']"
AHQRCOLN5SJ6XKEZK67LNZGPEDCQ,"['B01B25L15E', 'B0BQP45LFZ', 'B0919DS3JN']"
AHQWK4NKFDKGBECSGREIYM2F3INA,"['B0089VAAF2', 'B0BTSQRXNZ', 'B0C7GKM91B', 'B0BTSQRXNZ', 'B0C7ZFZ7W7', 'B000FKHLLQ']"
AHR57GT674AEWIORAPO4RW4SGHCQ,"['B0053Y328A', 'B076GN2DJG', 'B072YSVRLB', 'B07MHTJ14B', 'B079HW5FVJ']"
AHR67KX34PY7D56EXTNRPYZGOMRA,"['B002LVUILM', 'B016PYUSHE', 'B01DJ4BYWQ']"
AHR6RGZTLOMBD7EBF3OK43JWMGNQ,"['B07BQKWT1M', 'B07MCBLPSL', 'B08LVMR61L', 'B08K4HRH58', 'B08CXQLP21', 'B08MTCTY7T', 'B08QYW2FJ2', 'B08P2SYXYQ', 'B0956BQH55', 'B0BP2797BG', 'B0C65CKXKK', 'B0BGS7J9X8', 'B0BT66H5P7']"
AHR7TQ733TEVG6663T4CSHZDHFOQ,"['B00IX1I3G6', 'B005B4B5FY', 'B00DZU897S', 'B07C865CVC']"
AHRCBZRLTT6WQLB5EYX26GQJNEGA,"['B00HLAO65M', 'B00BXLSUF2', 'B00BXLTPEC', 'B00BYG3LTG', 'B00GRLUECA', 'B00GOLGUVC', 'B00BXLU92E']"
AHRGBCKGTY3EZSJFPDVHUBWE23BA,"['B00314WY0G', 'B005459K7A', 'B07BNDNX93', 'B005B9DP4I']"
AHRJ7J57MRPMWF4MLX7RWJ4PIFCA,"['B004W86DCA', 'B00BXLW5QC', 'B00BXLSYEY', 'B0078EPRWM', 'B01K8RK2KW', 'B00FTGEV96']"
AHRKWTSSEXYPSY7JFVBQCRVM5FTQ,"['B01IMEH6GG', 'B07LHDCDCD']"
AHRMVVM5RV6QBR54VLMP5E4H4YRA,"['B07CT7GLF3', 'B00ADR2LV6', 'B077N4CNVJ', 'B00ADR2LV6', 'B00ADR2LV6', 'B00ADR2LV6']"
AHRQCDFEHL6R6BVP6IUOECFPOXEA,"['B013D88WEG', 'B015HSEZL4', 'B0737B6HGR', 'B00ADR2LV6', 'B0784YYSVS']"
AHRQYYKEOUWW5HJU3RNRCXTXKAMA,"['B0776K7QRH', 'B06XNJG4KH', 'B0737B6HGR']"
AHSDWIRQGFP5UIOAJ2HRUBUBQUHQ,"['B000CMHLMG', 'B004TSP5EA', 'B00NML8B8M', 'B01GJF555O']"
AHSI7B2DUUJIEB2MAGOJN4DYLOMQ,"['B00GLD7KN0', 'B07BWFC55T']"
AHSRW3FML7LW3G5LZK5REGJGDNLQ,"['B00AYBKJFG', 'B00AYBKJFG', 'B01F18Z5B4', 'B01F18Z5B4']"
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,"['B07MVP6FGJ', 'B018F4H5DM', 'B00BXLSJXA', 'B00JFBLZ90', 'B071X4ZX3X', 'B016J1LFX4', 'B0BT85F69N', 'B018F4M89S', 'B017T6CUS2', 'B01JQSO2VY', 'B09FTC1JH4']"
AHSUP5RSGRWZPUEIXS3TYSDMAX5A,"['B08V163TKT', 'B09V81J6NZ', 'B09TMRB5NT', 'B0B7H9HJX7', 'B0B1M8SBML', 'B0B1MBRVDS', 'B0B64PMWPH', 'B0B34JJ8SR', 'B0BVM6DL7C']"
AHSWBB6FZBEA7W7PMSO4L5SC7ERQ,"['B00DUWMCXS', 'B00MOCRBU4', 'B0071NVGEI', 'B00Z8C3ZNO', 'B0050O281A', 'B0768PQG1T', 'B001TH7GZU', 'B0B9FWHDG9']"
AHSZ7KB73QHUXEO4GYYDCQ5OD2PQ,"['B00308TCL2', 'B00308TCL2', 'B000WHOAHA', 'B000WHOAHA', 'B0BHNSLKNZ', 'B0BHNSLKNZ']"
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,"['B0053F7UIM', 'B0053Y2CNG', 'B000B7VBSM', 'B01FPUULM6', 'B0892H9W9B']"
AHT63YWKUK3P6MM4DEKZ7U4XZLWQ,"['B003PEBFU2', 'B00LGUB7UU', 'B0183RU1WI', 'B07H8Y9QP5', 'B074JKK7HM', 'B07MHTJ14B']"
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,"['B07TLMZL3T', 'B07YBW9KTX', 'B0778G25S7', 'B082VKPJV5', 'B07NKXCGHK', 'B087Z9X39L', 'B0875V791H', 'B08FD2KP9R', 'B08BF4BKKM', 'B08BS19VF8', 'B08WCG4JCC', 'B08WCG4JCC', 'B08CZDFBPC', 'B08F75GWBS', 'B086N136NH', 'B073ZR1XLQ', 'B07FQTCLNX', 'B08KWN77LW', 'B08PPF5HRZ', 'B01N7A5AGF', 'B09GNXK3N1', 'B08VKQY815', 'B08SQ31H8P', 'B08N5HNPCT', 'B08P1X94FX', 'B08M8Z51F1', 'B08MC3ZLV4', 'B07NCXVDD4', 'B097H7H3MT', 'B08FCV1FQC', 'B095LDJH2K', 'B0922YJ5C4', 'B096YHL82K', 'B09KYJJ3D5', 'B009GPP546', 'B093DZZ6DS', 'B09NFKDCPG', 'B09J34HQ49']"
AHTDYGXHONM2BHENDRMKMC34ZZZA,"['B07J4Z1XNP', 'B06WVBW9CC', 'B0BPFM7JSG', 'B0C9F1F7SC']"
AHTLG4HMRAKA2PV64QS2LL2RSOHA,"['B079PMF9VC', 'B081824CXY', 'B00ADR2LV6', 'B00BXQIGA6', 'B0BRZ15GJQ', 'B0BPFM7JSG', 'B08FMXL4PL', 'B09HYVQ6WG', 'B0BWN255S5', 'B07B438LZV', 'B01MSBQB1P']"
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,"['B01G4XRT0K', 'B076DBLG1K', 'B072C7YZWQ', 'B07S21BZN4', 'B081S1NCZ5', 'B07ZQ1QXK7', 'B08KGB9563', 'B082DXHTX8', 'B086VYKNDF', 'B08C72C56Z', 'B08XPZP35M', 'B08Z3THTQT', 'B0946DFVBP', 'B08QYTX2DC', 'B08CXS5H7N', 'B092PN2LR5', 'B09BP13YXX', 'B09464Z4MJ', 'B08CV5LX6X', 'B08ZHYQ175', 'B08T5LG5FT', 'B08XZDXTG2', 'B0C57WMPJQ', 'B09BG3N8RC', 'B096H5MSHV', 'B096MGP5K5', 'B0B1TMRL83', 'B0BTQ3SKM1', 'B09G15Z66T', 'B0BZ6ZX75Z', 'B09PRH7BVP', 'B0BYZBBDPN', 'B0BFL4PGYG', 'B0917GPHT9', 'B09KT4RJG6', 'B0B1HGB2RR', 'B0BGS7J9X8', 'B09V7S7GVZ', 'B0BQJC5Z19']"
AHUBFMEZNLK7BSMMFD4REYPUIE6Q,"['B0BTSQRXNZ', 'B07Q7Z7D4M', 'B0C7GCZ44M', 'B082XV6W9K', 'B07N4FZ93Z', 'B07C2JZ225', 'B083S11BHH']"
AHUTRYEAX6TZU2VYUOAUW2SCQAKA,"['B01B3DYSF0', 'B00ADR2LV6', 'B018F4M89S', 'B00ADR2LV6', 'B0763R8L73', 'B01IA99QA2']"
AHUUXWQL3Z7IYAFZXYTEKUYTTOPQ,"['B00E58P7ME', 'B08GNHQ165', 'B07S5G2DQN', 'B00BJBOITS', 'B0BY77Y6ZD']"
AHUXFNHOXMGHASFUQVIBIJVQJRNA,"['B005NISGSC', 'B07D7FSX5C', 'B000OV40LA', 'B0011DL8T2', 'B00AWS1O1O']"
AHV2AIOMBSGJXFMD66SCAJMJGFZQ,"['B00DTDN31I', 'B000TCZRKW', 'B092T5Y46X', 'B01M1OFZOG', 'B00911474E']"
AHV6QCNBJNSGLATP56JAWJ3C4G2A,"['B00N6WHTRG', 'B00NNKWDI6', 'B00MDKICPK', 'B010B0S67C', 'B00KXFD75M', 'B015ZXMSFQ', 'B00KR4AFJU', 'B01CO73OIQ', 'B00GUTPV4A', 'B01B6V11UY', 'B07SHKBXP5', 'B01KJPFO9W', 'B071R2QPF3', 'B07GDQPG12', 'B07KV31WDS', 'B07FZ5HZLM', 'B07JMNYK7X', 'B07N45YN6C', 'B07J2QZBTP', 'B07NPWK167', 'B082MTTFZD', 'B07JDD2L3M', 'B07SW7D6ZR', 'B07WNBZQGT', 'B082NKQ4ZT', 'B083TLNBJJ', 'B07PRDZ2BH', 'B087D7MVHB', 'B088FBNQXW', 'B085WTCBLG', 'B085NYYLQ8', 'B08BZ1RHPS', 'B08BT6427P', 'B08JNS4F9Z', 'B08FRQGYDF', 'B0B2L218H2', 'B0B2L218H2', 'B08CXQLP21', 'B08HXQ3T9K', 'B08KWN77LW', 'B08KYLTK5H', 'B08R58Z27X', 'B0BTJ6SYKB', 'B07W6H8CGT', 'B08PQ6YXSH', 'B07KQ32Z8C', 'B08SNMGB8X', 'B09KT4RJG6', 'B0B2LF85KR', 'B09Q5QP6JP', 'B0B4JPGX8P', 'B0B4JP5YD9', 'B0B8DZ7H5F', 'B0BYJ8JYL3']"
AHV7W6HBI4YBVZR5TACGV3TD6X3Q,"['B00DM8J6RK', 'B00DZUAJAS', 'B077BF9MFJ', 'B00DM8JOVS', 'B001TIWG04', 'B00EXQ3VVM', 'B00GZOI1OC', 'B00DM8LIIA', 'B00DM8JHTM', 'B071YXP3VN', 'B07PF6XCL3', 'B01N9HNALX', 'B07QNPFDHD', 'B00009W3HB', 'B08R6L7RZT', 'B08CMWN1M5', 'B07CJKSP9X', 'B092XV9HWZ', 'B00WA6TGDE']"
AHVEWCQ66KHJXSYG5XGHUX6N3PYA,"['B00L4GBPLC', 'B01LAV3O6E', 'B08CY7MZ1T']"
AHVGDWBHNUQVYEXLESBXRGCEZPCQ,"['B0B1MYLKCP', 'B00IX1I3G6', 'B00ADR2LV6', 'B09HSBCX39']"
AHVSKOZXKLW3C4UQA3ACRWHBHFBA,"['B07J3GH1W1', 'B00NFUD2MK', 'B096NVW9Z6', 'B098ZMJ1HV', 'B0B1ZZB2PL']"
AHVYDARMO2Q5DX74AZENSTXJZV4A,"['B00UYBJEMA', 'B0B3DB5HTC', 'B01MSBQB1P', 'B085F37QL6', 'B087PJ2392']"
AHVYHMT7WCTTNOMJYXSQWGAKK4JQ,"['B00DZUB24A', 'B00SPYDSFC', 'B08L3BDJ1S']"
AHW4D73JF42DZUR55SA7GLH6OLSQ,"['B07X1NG7TG', 'B087FTZSZH', 'B07Z5B88CD', 'B08F4YDTNF']"
AHW7ETGBKGX6DCG2LBAG5YAXU46A,"['B0009LBFUO', 'B014I57IFC', 'B00P8JE752', 'B00IX1I3G6', 'B0171AQLRW']"
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,"['B07QQW5H3T', 'B076DGMQTM', 'B07J1LYVHC', 'B07VGBBNTH', 'B0837K9W6P', 'B07T4JF9M7', 'B081K7P7DF', 'B081D87QCJ', 'B082MDFNZM', 'B07ZHN3QTG', 'B07JGD2T2J']"
AHWGE522FGTNMPI2JULF6DPZNBXA,"['B01M3PWBLM', 'B076JHTQD8', 'B00BTH3F82', 'B074TG7CVH', 'B07WS98YV5']"
AHWGQLC6BH2OTFOKUITGZR564ZCA,"['B01LWT0HQS', 'B018F4H5DM', 'B0156VG62I', 'B00BXLVAD6', 'B00JFBLZ90', 'B076417B1K']"
AHWZMIIF3C67TXT2MPP5JEJMI7TQ,"['B00BXLVHZM', 'B00BXLVHZM', 'B00BXLVSME', 'B00BXLVSME', 'B00BXLUON8', 'B00BXLUON8', 'B071X4ZX3X', 'B071X4ZX3X']"
AHX2B4DEER2QR3IU3CCNB3CWC6TA,"['BT00CTOUNS', 'B00IX1I3G6', 'B07H3SC9XX', 'B081ZN3TD5', 'B0829HHW2M', 'B015A5DGG4', 'B088FBNQXW', 'B07ZJX5MNJ', 'B089K3DLD6', 'B08C2DVYCS', 'B08BYK8SKR', 'B088TGQFNM', 'B0881MBQQF', 'B086VYKNDF', 'B08BS3WDPJ', 'B086MN4SRX', 'B086XH7BWW', 'B08GQ7KT2M', 'B08CZG1MQF', 'B08DHZW3LK', 'B08F4CGWBG', 'B08CVCLVS2', 'B08C2T24WG', 'B088TXBCB5', 'B08F79Z1Q5', 'B08LCTLZHZ', 'B08RY6S25W', 'B08T7GPT1D', 'B08VJ7CZW3', 'B09994L14J', 'B08JVCQFT5', 'B086KKT3RX', 'B09TZQ7CLG', 'B09WZRWMXS', 'B0BHWJ7BBJ', 'B09VY96RBZ']"
AHXGGSONLOKPOC42S4ZLTSIHNRDQ,"['B081K4Q6KQ', 'B0031XFJZO', 'B07ZR5WXYH', 'B08V3174QC', 'B088MMFPK9', 'B09NTZP925']"
AHXH4N23PVLRJPYDYJPQWOR4LN4A,"['B00009V3US', 'B00009V3UR', 'B0B9H5NZRD']"
AHXURBB6K5EQYZTMXTYCP4WE5BAA,"['B075JMKB8H', 'B06XYSBRR3', 'B073VHSN5M', 'B07K3159YJ']"
AHXWAX3Z3AIEMGMF7KSSGQTINH4A,"['B07P3Y8JWY', 'B085BB7B1M', 'B0791DHYTN', 'B017S0XITY', 'B0081N3YW4', 'B07P3Y8JWY']"
AHXWVCB7D5KNKL3BN7WBZBZDPOIA,"['B00ICPQC4I', 'B081KSD3BK', 'B007OWOK7Q', 'B001TH7GZU', 'B092LLM7H3', 'B07CP1KY9M', 'B00853F6ZS']"
AHXXECT6VDFNAX45YTSFAXECQRDQ,"['B01ACKOFGM', 'B01ANZBZTG', 'B07F6XJYVF', 'B07CP1KY9M', 'B012V6DYT4', 'B086X6ZT7N', 'B07Y1FLPZM', 'B09GPXGW3M', 'B000CMHLMG', 'B000CMFKOC']"
AHXYXYHXGDZ5FB7JR2HZVT63NBSQ,"['B09X48646P', 'B0B8V333X6', 'B0BNX82FD4', 'B092LMCZ3D', 'B0C1WTM8ZB', 'B0C39NRJGN']"
AHY3J6IHNXYPJUBTZCCA6ZWM2MQQ,"['B005ESMJ02', 'B005ESMJ02', 'BT00CTOUNS', 'BT00CTOUNS', 'B00ADR2LV6', 'B00ADR2LV6', 'B014LMWGCM', 'B014LMWGCM', 'B00P08BVBO', 'B00P08BVBO']"
AHYFGPUB7DLUN2WR66PMYJTCYEJA,"['B002WYT2VK', 'B004XLDD60', 'B0BSF6FF2M', 'B0742FNPZW', 'B07CMDTDMZ']"
AHYI3O22APDQVJ3CXEJRHUYYR2BA,"['B0B57GSDMD', 'B00LHR20E4', 'B00IX1I3G6', 'B00LXAU3DK']"
AHYM6WCVEALOKNFZPACGW74XEFIQ,"['B0BP5ZB1XK', 'B0BP5ZB1XK', 'B0BL25X76B', 'B0BKWC5LL4', 'B0B884PS62']"
AHZACPBPLKSR3NAZB3L3YEWDWZPA,"['B00SGCP90A', 'B016U7UPHY', 'B0BNWSR278', 'B08QYGX54N']"
AHZIHNW6OOJ4YJJN4WVC46M36BIQ,"['B00UTC2X5Y', 'B01GY5GQO8', 'B01G4T47UY', 'B075CZXBJR', 'B00A8O07I8', 'B07DN4FQ48', 'B01G4XRT0U', 'B0848VJ18X', 'B01GR3Z4TU', 'B07D79Y6BN', 'B086M9F39J']"
AHZKCUB3C5QAUNSYPI4L5IE4Y45Q,"['B005FGQI2I', 'B00IX1I3G6', 'BT00CTOUNS', 'B071X4ZX3X', 'B077N4CNVJ']"
AHZZJQYNVZUJNPNQ737ITGEQUB4A,"['B00PG23QFI', 'B00JDS9Q3C', 'B0BWNCNN7X', 'B00ADR2LV6', 'B00ADR2LV6', 'B00JFBLZ90', 'B092LLM7H3', 'B08FDCZRQX', 'B07N8JMJGY']"
